path,probe,WaveFrequencyInput [Hz],WaveAmplitudeInput [Volt],WindCondition,Mooring,N_periods,N_tag,A_FFT_mm
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,12400/250,1.5,0.2,no,below_90_loose,20,20p,6.011355991426729
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,12400/250,1.5,0.2,no,below_90_loose,40,40p,6.011355991426729
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,12400/250,1.5,0.2,no,below_90_loose,60,60p,6.011355991426729
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,12400/250,1.5,0.2,no,below_90_loose,100,100p,6.011355991426729
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,12400/250,1.5,0.2,no,below_90_loose,9,full_9p,6.011355991426729
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,9373/170,1.5,0.1,full,below_90_loose,20,20p,9.184204264241464
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,9373/170,1.5,0.1,full,below_90_loose,40,40p,9.184204264241464
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,9373/170,1.5,0.1,full,below_90_loose,60,60p,9.184204264241464
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,9373/170,1.5,0.1,full,below_90_loose,100,100p,9.184204264241464
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,9373/170,1.5,0.1,full,below_90_loose,10,full_10p,9.184204264241464
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.5,0.1,full,below_90_loose,20,20p,4.274164286789377
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.5,0.1,full,below_90_loose,40,40p,4.274164286789377
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.5,0.1,full,below_90_loose,60,60p,4.274164286789377
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.5,0.1,full,below_90_loose,100,100p,4.274164286789377
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.5,0.1,full,below_90_loose,10,full_10p,4.274164286789377
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per40-depth580-mstop30-run1.csv,9373/170,1.4,0.3,full,below_90_loose,20,20p,23.479858002161585
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per40-depth580-mstop30-run1.csv,9373/170,1.4,0.3,full,below_90_loose,40,40p,23.479858002161585
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per40-depth580-mstop30-run1.csv,9373/170,1.4,0.3,full,below_90_loose,60,60p,23.479858002161585
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per40-depth580-mstop30-run1.csv,9373/170,1.4,0.3,full,below_90_loose,100,100p,23.479858002161585
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per40-depth580-mstop30-run1.csv,9373/170,1.4,0.3,full,below_90_loose,10,full_10p,23.479858002161585
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per40-depth580-mstop30-run1.csv,12400/250,1.4,0.3,full,below_90_loose,20,20p,17.30657028948623
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per40-depth580-mstop30-run1.csv,12400/250,1.4,0.3,full,below_90_loose,40,40p,17.30657028948623
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per40-depth580-mstop30-run1.csv,12400/250,1.4,0.3,full,below_90_loose,60,60p,17.30657028948623
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per40-depth580-mstop30-run1.csv,12400/250,1.4,0.3,full,below_90_loose,100,100p,17.30657028948623
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per40-depth580-mstop30-run1.csv,12400/250,1.4,0.3,full,below_90_loose,10,full_10p,17.30657028948623
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop330-run3.csv,9373/170,1.3,0.1,no,below_90_loose,20,20p,7.573498596833764
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop330-run3.csv,9373/170,1.3,0.1,no,below_90_loose,40,40p,7.573498596833764
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop330-run3.csv,9373/170,1.3,0.1,no,below_90_loose,60,60p,7.573498596833764
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop330-run3.csv,9373/170,1.3,0.1,no,below_90_loose,100,100p,7.573498596833764
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop330-run3.csv,9373/170,1.3,0.1,no,below_90_loose,10,full_10p,7.573498596833764
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop330-run3.csv,12400/250,1.3,0.1,no,below_90_loose,20,20p,4.293348080315978
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop330-run3.csv,12400/250,1.3,0.1,no,below_90_loose,40,40p,4.293348080315978
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop330-run3.csv,12400/250,1.3,0.1,no,below_90_loose,60,60p,4.293348080315978
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop330-run3.csv,12400/250,1.3,0.1,no,below_90_loose,100,100p,4.293348080315978
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop330-run3.csv,12400/250,1.3,0.1,no,below_90_loose,10,full_10p,4.293348080315978
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,9373/170,1.4,0.2,no,below_90_loose,20,20p,15.211718099413584
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,9373/170,1.4,0.2,no,below_90_loose,40,40p,15.211718099413584
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,9373/170,1.4,0.2,no,below_90_loose,60,60p,15.211718099413584
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,9373/170,1.4,0.2,no,below_90_loose,100,100p,15.211718099413584
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,9373/170,1.4,0.2,no,below_90_loose,9,full_9p,15.211718099413584
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,12400/250,1.4,0.2,no,below_90_loose,20,20p,8.60954198845847
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,12400/250,1.4,0.2,no,below_90_loose,40,40p,8.60954198845847
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,12400/250,1.4,0.2,no,below_90_loose,60,60p,8.60954198845847
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,12400/250,1.4,0.2,no,below_90_loose,100,100p,8.60954198845847
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,12400/250,1.4,0.2,no,below_90_loose,9,full_9p,8.60954198845847
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,9373/170,1.5,0.2,full,below_90_loose,20,20p,16.51129999671347
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,9373/170,1.5,0.2,full,below_90_loose,40,40p,16.51129999671347
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,9373/170,1.5,0.2,full,below_90_loose,60,60p,16.51129999671347
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,9373/170,1.5,0.2,full,below_90_loose,100,100p,16.51129999671347
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,9373/170,1.5,0.2,full,below_90_loose,10,full_10p,16.51129999671347
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,12400/250,1.5,0.2,full,below_90_loose,20,20p,9.476603030897206
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,12400/250,1.5,0.2,full,below_90_loose,40,40p,9.476603030897206
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,12400/250,1.5,0.2,full,below_90_loose,60,60p,9.476603030897206
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,12400/250,1.5,0.2,full,below_90_loose,100,100p,9.476603030897206
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,12400/250,1.5,0.2,full,below_90_loose,10,full_10p,9.476603030897206
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1600-per40-depth580-mstop30-run1.csv,9373/170,1.6,0.1,full,below_90_loose,20,20p,8.733040063402202
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1600-per40-depth580-mstop30-run1.csv,9373/170,1.6,0.1,full,below_90_loose,40,40p,8.733040063402202
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1600-per40-depth580-mstop30-run1.csv,9373/170,1.6,0.1,full,below_90_loose,60,60p,8.733040063402202
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1600-per40-depth580-mstop30-run1.csv,9373/170,1.6,0.1,full,below_90_loose,100,100p,8.733040063402202
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1600-per40-depth580-mstop30-run1.csv,9373/170,1.6,0.1,full,below_90_loose,9,full_9p,8.733040063402202
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1600-per40-depth580-mstop30-run1.csv,12400/250,1.6,0.1,full,below_90_loose,20,20p,3.233050230530712
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1600-per40-depth580-mstop30-run1.csv,12400/250,1.6,0.1,full,below_90_loose,40,40p,3.233050230530712
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1600-per40-depth580-mstop30-run1.csv,12400/250,1.6,0.1,full,below_90_loose,60,60p,3.233050230530712
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1600-per40-depth580-mstop30-run1.csv,12400/250,1.6,0.1,full,below_90_loose,100,100p,3.233050230530712
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1600-per40-depth580-mstop30-run1.csv,12400/250,1.6,0.1,full,below_90_loose,9,full_9p,3.233050230530712
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,9373/170,1.3,0.1,no,below_90_loose,20,20p,7.542132513439706
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,9373/170,1.3,0.1,no,below_90_loose,40,40p,7.542132513439706
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,9373/170,1.3,0.1,no,below_90_loose,60,60p,7.542132513439706
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,9373/170,1.3,0.1,no,below_90_loose,100,100p,7.542132513439706
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,9373/170,1.3,0.1,no,below_90_loose,10,full_10p,7.542132513439706
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,12400/250,1.3,0.1,no,below_90_loose,20,20p,4.279487461415676
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,12400/250,1.3,0.1,no,below_90_loose,40,40p,4.279487461415676
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,12400/250,1.3,0.1,no,below_90_loose,60,60p,4.279487461415676
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,12400/250,1.3,0.1,no,below_90_loose,100,100p,4.279487461415676
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,12400/250,1.3,0.1,no,below_90_loose,10,full_10p,4.279487461415676
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per40-depth580-mstop30-run1.csv,9373/170,1.3,0.2,full,below_90_loose,20,20p,15.143058913438542
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per40-depth580-mstop30-run1.csv,9373/170,1.3,0.2,full,below_90_loose,40,40p,15.143058913438542
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per40-depth580-mstop30-run1.csv,9373/170,1.3,0.2,full,below_90_loose,60,60p,15.143058913438542
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per40-depth580-mstop30-run1.csv,9373/170,1.3,0.2,full,below_90_loose,100,100p,15.143058913438542
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per40-depth580-mstop30-run1.csv,9373/170,1.3,0.2,full,below_90_loose,10,full_10p,15.143058913438542
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per40-depth580-mstop30-run1.csv,12400/250,1.3,0.2,full,below_90_loose,20,20p,11.470941451173584
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per40-depth580-mstop30-run1.csv,12400/250,1.3,0.2,full,below_90_loose,40,40p,11.470941451173584
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per40-depth580-mstop30-run1.csv,12400/250,1.3,0.2,full,below_90_loose,60,60p,11.470941451173584
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per40-depth580-mstop30-run1.csv,12400/250,1.3,0.2,full,below_90_loose,100,100p,11.470941451173584
