path,name,freq_hz,amp_V,wind,mooring,N_in,N_out,A_in_nearest,A_in_parabolic,A_out_nearest,A_out_parabolic,f_in_peak,f_out_peak,outin_nearest,outin_parabolic,delta_outin
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1600-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1600-per240-depth580-mstop30-run1.csv,1.6000,0.2000,full,below_90_loose230,2515,2677,17.3093,17.3093,11.1703,11.1703,1.5904,1.5876,0.6453,0.6453,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq0900-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq0900-per240-depth580-mstop30-run1.csv,0.9000,0.2000,full,below_90_loose230,56421,56399,12.3643,12.3644,12.0222,12.0223,0.8995,0.8998,0.9723,0.9723,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop30-run2.csv,fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop30-run2.csv,1.3000,0.1000,full,below_90_loose230,4425,3279,7.1859,7.1860,6.4629,6.4629,1.2992,1.2962,0.8994,0.8994,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1400-per240-depth580-mstop30-run1.csv,1.4000,0.3000,full,below_90_loose230,3759,2872,23.3553,23.3557,18.0277,18.0280,1.3963,1.3931,0.7719,0.7719,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1000-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1000-per240-depth580-mstop30-run1.csv,1.0000,0.2000,full,below_90_loose230,50767,50754,13.9647,13.9647,13.1748,13.1749,0.9997,0.9999,0.9434,0.9434,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1500-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1500-per40-depth580-mstop30-run1.csv,1.5000,0.1000,full,below_90_loose300,3079,2832,5.7505,6.0896,5.0648,5.0648,1.4936,1.5008,0.8808,0.8317,-0.0490
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1700-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1700-per40-depth580-mstop30-run1.csv,1.7000,0.3000,full,below_90_loose300,3310,3266,15.9491,17.3274,15.4752,15.4772,1.7026,1.6849,0.9703,0.8932,-0.0771
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,1.3000,0.2000,no,below_90_loose300,4617,3267,14.9335,14.9338,11.8594,11.8597,1.2998,1.3012,0.7941,0.7942,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1600-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1600-per40-depth580-mstop30-run1.csv,1.6000,0.2000,full,below_90_loose300,2506,2664,16.3169,16.3171,10.5645,10.5650,1.5958,1.5960,0.6475,0.6475,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,1.4000,0.1000,no,below_90_loose300,3754,3034,7.8233,7.8233,4.0953,4.0953,1.3985,1.4010,0.5235,0.5235,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,1.5000,0.2000,full,below_90_loose300,3000,2846,17.1955,17.1956,10.9737,10.9737,1.5002,1.4933,0.6382,0.6382,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1600-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1600-per40-depth580-mstop30-run1.csv,1.6000,0.2000,no,below_90_loose300,2501,2653,14.5721,14.5722,7.0467,7.0467,1.5991,1.6023,0.4836,0.4836,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,1.7000,0.2000,no,below_90_loose300,29703,29710,13.0743,13.0745,5.2224,5.2224,1.7001,1.6998,0.3994,0.3994,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1500-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1500-per40-depth580-mstop30-run1.csv,1.5000,0.1000,no,below_90_loose300,3169,2833,7.6987,7.6987,3.6672,3.6673,1.4988,1.5005,0.4763,0.4764,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per40-depth580-mstop30-run2.csv,fullpanel-fullwind-amp0300-freq1500-per40-depth580-mstop30-run2.csv,1.5000,0.3000,full,below_90_loose300,3014,2680,24.5336,24.5349,17.6319,17.6323,1.4924,1.4930,0.7187,0.7187,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,1.3000,0.2000,full,below_90_loose300,4624,3277,15.3460,15.3460,12.5143,12.5145,1.2976,1.2966,0.8155,0.8155,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1400-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1400-per40-depth580-mstop30-run1.csv,1.4000,0.2000,no,below_90_loose300,3751,3037,15.0663,15.0663,10.5854,10.5855,1.3997,1.3997,0.7026,0.7026,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq0800-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq0800-per40-depth580-mstop30-run1.csv,0.8000,0.2000,full,below_90_loose300,7033,7186,7.4619,8.0979,11.7112,11.7112,0.8001,0.8002,1.5695,1.4462,-0.1233
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1500-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0300-freq1500-per40-depth580-mstop30-run1.csv,1.5000,0.3000,no,below_90_loose300,3009,2836,21.1670,21.1670,13.1992,13.1992,1.4955,1.4986,0.6236,0.6236,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1400-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1400-per40-depth580-mstop30-run1.csv,1.4000,0.2000,full,below_90_loose300,3755,3050,16.5503,16.5505,11.6451,11.6453,1.3984,1.3938,0.7036,0.7036,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,1.4000,0.1000,full,below_90_loose300,3743,3043,7.8125,7.8126,5.3798,5.3798,1.4024,1.3967,0.6886,0.6886,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,1.5000,0.2000,no,below_90_loose300,3001,2835,15.2355,15.2359,9.0360,9.0366,1.4999,1.4999,0.5931,0.5931,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per40-depth580-mstop30-run1.csv,1.5000,0.3000,full,below_90_loose300,3002,2674,24.2467,24.2473,17.2854,17.2857,1.4994,1.4963,0.7129,0.7129,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1400-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1400-per40-depth580-mstop30-run1.csv,1.4000,0.1000,full,below_90_loose300,3767,3041,7.9055,7.9074,5.7849,5.7849,1.3948,1.3975,0.7318,0.7316,-0.0002
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop330-run2.csv,fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop330-run2.csv,1.3000,0.1000,full,below_90_loose300,4429,3275,7.4758,7.4760,5.9165,5.9166,1.2980,1.2979,0.7914,0.7914,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1600-per40-depth580-mstop30-run3.csv,fullpanel-nowind-amp0300-freq1600-per40-depth580-mstop30-run3.csv,1.6000,0.3000,no,below_90_loose300,2507,2656,21.5725,21.5725,10.8122,10.8122,1.5956,1.5999,0.5012,0.5012,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,1.3000,0.1000,full,below_90_loose300,4528,3268,5.2757,5.5363,5.6941,5.6941,1.3058,1.3005,1.0793,1.0285,-0.0508
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1600-per40-depth580-mstop30-run1.csv,1.6000,0.3000,full,below_90_loose300,2509,2671,25.4671,25.4672,16.0649,16.0650,1.5945,1.5910,0.6308,0.6308,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,1.5000,0.1000,no,below_90_loose300,3169,2830,8.0115,8.0116,3.5155,3.5155,1.4990,1.5015,0.4388,0.4388,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,1.4000,0.2000,full,below_90_loose300,3749,3034,15.9211,15.9214,11.5849,11.5850,1.4007,1.4011,0.7276,0.7276,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run4.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run4.csv,1.3000,0.1000,no,below_90_loose300,4418,3270,7.6359,7.6360,4.9029,4.9034,1.3013,1.3004,0.6421,0.6421,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1400-per40-depth580-mstop30-run1.csv,1.4000,0.1000,no,below_90_loose300,3752,3035,7.9640,7.9640,4.5316,4.5316,1.3993,1.4005,0.5690,0.5690,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per40-depth580-mstop30-run2.csv,fullpanel-fullwind-amp0300-freq1600-per40-depth580-mstop30-run2.csv,1.6000,0.3000,full,below_90_loose300,2363,2673,24.4895,24.4895,16.5318,16.5318,1.5871,1.5899,0.6751,0.6751,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop30-run1.csv,1.6000,0.3000,full,below_90_loose300,2515,2676,24.1381,24.1381,15.8731,15.8732,1.5904,1.5883,0.6576,0.6576,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per40-depth580-mstop30-run2.csv,fullpanel-fullwind-amp0300-freq1400-per40-depth580-mstop30-run2.csv,1.4000,0.3000,full,below_90_loose300,3761,2875,24.6317,24.6321,18.1988,18.1990,1.3956,1.3916,0.7388,0.7388,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1600-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1600-per40-depth580-mstop30-run1.csv,1.6000,0.1000,no,below_90_loose300,2500,2653,7.0649,7.0649,2.7202,2.7202,1.5999,1.6020,0.3850,0.3850,-0.0000
